timestamp,no,no2,pm10,pm25,relativehumidity,so2,temperature_x,temperature_y,humidity,precipitation,wind_speed,wind_direction,city,hour,day_of_week,month
2024-03-22 21:00:00+00:00,2.6976615629160233e-05,43.79776732902132,101.55301549882049,31.20587896432107,47.24657297479166,21.89794483694186,27.704412151403886,20.5,96.06085,0.0,6.379216,163.61038,Kolkata,21,4,3
2024-03-22 22:00:00+00:00,2.298146476430174e-05,43.81237473227344,101.66338855381431,31.23124912277765,47.12623565166132,21.911697073173116,27.558254479833664,20.25,96.9519,0.0,7.5942073,174.55975,Kolkata,22,4,3
2024-03-22 23:00:00+00:00,2.3054021261618984e-05,43.81088978534602,101.67645951079666,31.248063009854835,47.28102020307006,21.96085179040182,27.350590918278385,19.9,98.15639,0.0,7.6367526,171.86998,Kolkata,23,4,3
2024-03-23 00:00:00+00:00,3.39606241138591e-05,43.80367060849914,101.30704312961186,31.055979419647123,49.83023367236683,21.766537397036018,27.515704648928704,20.45,99.6919,0.0,5.315336,151.69934,Kolkata,0,5,3
2024-03-23 01:00:00+00:00,2.279014302543521e-05,43.87152758311774,101.04074377516886,30.68787076217174,50.70056186242914,20.807924961222056,28.98345164693768,22.95,93.81701,0.0,8.4963045,143.61555,Kolkata,1,5,3
2024-03-23 02:00:00+00:00,3.0109871412749636e-05,43.86359204434074,100.73050438428461,30.505899197048407,51.14859475683011,20.47797868602555,30.13440946173685,25.0,88.14427,0.0,6.3690495,137.29063,Kolkata,2,5,3
2024-03-23 03:00:00+00:00,2.35989997817267e-05,43.87700605214181,100.72376952161343,30.431556324248188,49.057760098744666,20.106028026863726,31.519395699507868,27.15,79.04026,0.0,7.289445,147.09476,Kolkata,3,5,3
2024-03-23 04:00:00+00:00,2.3287573055847006e-05,43.860976203643055,100.88784833961992,30.539275100624767,46.242552612311556,20.206790280624148,32.5219380251923,28.7,70.907524,0.0,6.4799995,180.0,Kolkata,4,5,3
2024-03-23 05:00:00+00:00,1.7488179405207235e-05,43.852458806534884,101.09775131440975,30.65857655190424,42.99642262927887,20.242692854139477,33.36620588979093,29.85,63.20267,0.0,6.9527545,201.25058,Kolkata,5,5,3
2024-03-23 06:00:00+00:00,5.654917429452622e-06,43.865180757887536,101.21481046012596,30.672675055433928,40.33214940276753,19.982899042503163,34.16607096171575,30.85,56.48686,0.0,9.107359,198.43504,Kolkata,6,5,3
2024-03-23 07:00:00+00:00,6.8219410414172704e-06,43.846390698735526,101.35101491920787,30.784661237287676,38.326409661246544,20.154477648966747,34.6983128972999,31.65,51.537834,0.0,8.161764,221.42357,Kolkata,7,5,3
2024-03-23 08:00:00+00:00,5.9952633299602265e-06,43.83680511669797,101.43615591189902,30.85054030399912,36.99115774229767,20.227144600877466,34.995791173165316,32.05,48.547237,0.0,7.928177,230.52757,Kolkata,8,5,3
2024-03-23 09:00:00+00:00,2.704678809634445e-06,43.85359474180853,101.3617954736225,30.766495001118336,37.70929027049874,20.025763530144445,34.937773210568906,31.95,49.738174,0.0,9.0,216.86998,Kolkata,9,5,3
